119,CSV,1.0,ASCII,TRUE,Key_index.txt,40933,6,ZipCode,INT,City,STRING,State,STRING,County,STRING,Lat,FLOAT,Long,FLOAT,1
52,01151,Indian Orchard,MA,Hampden,42.1532,-72.505
50,01152,Springfield,MA,Hampden,42.1707,-72.6048
49,01199,Springfield,MA,Hampden,42.1199,-72.605
51,01201,Pittsfield,MA,Berkshire,42.4531,-73.2471
51,01202,Pittsfield,MA,Berkshire,42.3929,-73.2285
51,01203,Pittsfield,MA,Berkshire,42.3929,-73.2285
46,01220,Adams,MA,Berkshire,42.6223,-73.1172
53,01222,Ashley Falls,MA,Berkshire,42.0596,-73.3202
47,01223,Becket,MA,Berkshire,42.3594,-73.1203
50,01224,Berkshire,MA,Berkshire,42.5126,-73.1929
48,01225,Cheshire,MA,Berkshire,42.5611,-73.158
46,01226,Dalton,MA,Berkshire,42.475,-73.1603
47,01227,Dalton,MA,Berkshire,42.4737,-73.1662
49,01229,Glendale,MA,Berkshire,42.2793,-73.3435
57,01230,Great Barrington,MA,Berkshire,42.1959,-73.3607
49,01235,Hinsdale,MA,Berkshire,42.4298,-73.0724
51,01236,Housatonic,MA,Berkshire,42.2653,-73.3745
53,01237,Lanesborough,MA,Berkshire,42.5173,-73.2282
43,01238,Lee,MA,Berkshire,42.299,-73.2317
46,01240,Lenox,MA,Berkshire,42.3642,-73.2713
51,01242,Lenox Dale,MA,Berkshire,42.3386,-73.2509
52,01243,Middlefield,MA,Hampshire,42.3561,-73.0104
50,01244,Mill River,MA,Berkshire,42.1228,-73.254
49,01245,Monterey,MA,Berkshire,42.1867,-73.2065
50,01247,North Adams,MA,Berkshire,42.6955,-73.08
55,01252,North Egremont,MA,Berkshire,42.1986,-73.4462
45,01253,Otis,MA,Berkshire,42.1931,-73.0918
49,01254,Richmond,MA,Berkshire,42.3784,-73.3645
52,01255,Sandisfield,MA,Berkshire,42.1094,-73.1163
45,01256,Savoy,MA,Berkshire,42.577,-73.0233
50,01257,Sheffield,MA,Berkshire,42.1001,-73.3611
55,01258,South Egremont,MA,Berkshire,42.1012,-73.4566
50,01259,Southfield,MA,Berkshire,42.078,-73.2609
50,01260,South Lee,MA,Berkshire,42.2779,-73.2773
51,01262,Stockbridge,MA,Berkshire,42.301,-73.3223
52,01263,Stockbridge,MA,Berkshire,42.3929,-73.2285
48,01264,Tyringham,MA,Berkshire,42.22,-73.1979
57,01266,West Stockbridge,MA,Berkshire,42.3348,-73.3825
53,01267,Williamstown,MA,Berkshire,42.7089,-73.2036
47,01270,Windsor,MA,Berkshire,42.515,-73.0412
50,01301,Greenfield,MA,Franklin,42.6013,-72.6236
50,01302,Greenfield,MA,Franklin,42.5222,-72.6242
47,01330,Ashfield,MA,Franklin,42.5232,-72.811
46,01331,Athol,MA,Worcester,42.5959,-72.2267
51,01337,Bernardston,MA,Franklin,42.6952,-72.5772
48,01338,Buckland,MA,Franklin,42.5736,-72.8213
49,01339,Charlemont,MA,Franklin,42.608,-72.8901
46,01340,Colrain,MA,Franklin,42.679,-72.7265
46,01341,Conway,MA,Franklin,42.5138,-72.7025
49,01342,Deerfield,MA,Franklin,42.5406,-72.6072
46,01343,Drury,MA,Berkshire,42.6427,-72.9862
46,01344,Erving,MA,Franklin,42.6076,-72.4292
45,01346,Heath,MA,Franklin,42.6853,-72.8391
53,01347,Lake Pleasant,MA,Franklin,42.5566,-72.5181
52,01349,Millers Falls,MA,Franklin,42.582,-72.4926
53,01350,Monroe Bridge,MA,Franklin,42.7215,-72.9762
48,01351,Montague,MA,Franklin,42.5429,-72.5328
44,01354,Gill,MA,Franklin,42.6404,-72.4995
49,01355,New Salem,MA,Franklin,42.5146,-72.3062
49,01360,Northfield,MA,Franklin,42.6887,-72.451
46,01364,Orange,MA,Franklin,42.6129,-72.2924
50,01366,Petersham,MA,Worcester,42.4898,-72.1893
44,01367,Rowe,MA,Franklin,42.6953,-72.9258
50,01368,Royalston,MA,Worcester,42.6722,-72.1964
55,01370,Shelburne Falls,MA,Franklin,42.6022,-72.7391
55,01373,South Deerfield,MA,Franklin,42.4756,-72.6153
50,01375,Sunderland,MA,Franklin,42.4539,-72.5676
53,01376,Turners Falls,MA,Franklin,42.5954,-72.5557
47,01378,Warwick,MA,Franklin,42.6671,-72.3397
47,01379,Wendell,MA,Franklin,42.5656,-72.4009
53,01380,Wendell Depot,MA,Franklin,42.5534,-72.3927
50,01420,Fitchburg,MA,Worcester,42.5796,-71.8031
51,01430,Ashburnham,MA,Worcester,42.6496,-71.9267
46,01431,Ashby,MA,Middlesex,42.6745,-71.8174
45,01432,Ayer,MA,Middlesex,42.5591,-71.5788
47,01434,Devens,MA,Worcester,42.5385,-71.6115
53,01436,Baldwinville,MA,Worcester,42.5936,-72.0646
54,01438,East Templeton,MA,Worcester,42.5631,-72.037
47,01440,Gardner,MA,Worcester,42.574,-71.9898
52,01441,Westminster,MA,Worcester,42.5459,-71.9106
47,01450,Groton,MA,Middlesex,42.6124,-71.5584
48,01451,Harvard,MA,Worcester,42.4986,-71.5753
52,01452,Hubbardston,MA,Worcester,42.4865,-72.0012
51,01453,Leominster,MA,Worcester,42.5274,-71.7563
50,01460,Littleton,MA,Middlesex,42.5401,-71.4877
50,01462,Lunenburg,MA,Worcester,42.5884,-71.7266
50,01463,Pepperell,MA,Middlesex,42.6689,-71.5934
48,01464,Shirley,MA,Middlesex,42.5734,-71.6483
52,01467,Still River,MA,Worcester,42.4871,-71.6131
48,01468,Templeton,MA,Worcester,42.546,-72.065
49,01469,Townsend,MA,Middlesex,42.6525,-71.6896
47,01470,Groton,MA,Middlesex,42.6112,-71.5745
47,01471,Groton,MA,Middlesex,42.6112,-71.5745
52,01472,West Groton,MA,Middlesex,42.6043,-71.6273
52,01473,Westminster,MA,Worcester,42.5483,-71.9096
54,01474,West Townsend,MA,Middlesex,42.6678,-71.7522
51,01475,Winchendon,MA,Worcester,42.6789,-72.0475
47,01501,Auburn,MA,Worcester,42.2055,-71.8391
47,01503,Berlin,MA,Worcester,42.3844,-71.6356
51,01504,Blackstone,MA,Worcester,42.0287,-71.5269
48,01505,Boylston,MA,Worcester,42.3377,-71.731
51,01506,Brookfield,MA,Worcester,42.1991,-72.0989
49,01507,Charlton,MA,Worcester,42.1379,-71.9664
54,01508,Charlton City,MA,Worcester,42.1459,-71.9884
55,01509,Charlton Depot,MA,Worcester,42.1731,-71.9787
48,01510,Clinton,MA,Worcester,42.4181,-71.6828
56,01515,East Brookfield,MA,Worcester,42.2193,-72.0481
48,01516,Douglas,MA,Worcester,42.0528,-71.7509
49,01518,Fiskdale,MA,Worcester,42.1228,-72.1178
48,01519,Grafton,MA,Worcester,42.2004,-71.6868
46,01520,Holden,MA,Worcester,42.342,-71.8414
46,01521,Holland,MA,Hampden,42.0403,-72.1544
50,01522,Jefferson,MA,Worcester,42.3755,-71.8706
49,01523,Lancaster,MA,Worcester,42.451,-71.6868
49,01524,Leicester,MA,Worcester,42.237,-71.9188
48,01525,Linwood,MA,Worcester,42.0973,-71.6448
49,01526,Manchaug,MA,Worcester,42.0945,-71.7476
49,01527,Millbury,MA,Worcester,42.1968,-71.7644
50,01529,Millville,MA,Worcester,42.0331,-71.5798
54,01531,New Braintree,MA,Worcester,42.3198,-72.1306
53,01532,Northborough,MA,Worcester,42.3182,-71.6464
52,01534,Northbridge,MA,Worcester,42.1494,-71.6564
57,01535,North Brookfield,MA,Worcester,42.2665,-72.0821
54,01536,North Grafton,MA,Worcester,42.2297,-71.7037
52,01537,North Oxford,MA,Worcester,42.1655,-71.886
55,01538,North Uxbridge,MA,Worcester,42.0876,-71.6412
47,01540,Oxford,MA,Worcester,42.1129,-71.8687
50,01541,Princeton,MA,Worcester,42.4508,-71.8762
49,01542,Rochdale,MA,Worcester,42.1997,-71.9069
47,01543,Rutland,MA,Worcester,42.3762,-71.949
51,01545,Shrewsbury,MA,Worcester,42.2848,-71.7205
51,01546,Shrewsbury,MA,Worcester,42.3648,-71.8969
51,01550,Southbridge,MA,Worcester,42.075,-72.0353
53,01560,South Grafton,MA,Worcester,42.176,-71.6927
56,01561,South Lancaster,MA,Worcester,42.4435,-71.6861
48,01562,Spencer,MA,Worcester,42.2441,-71.9906
49,01564,Sterling,MA,Worcester,42.4354,-71.7752
51,01566,Sturbridge,MA,Worcester,42.1126,-72.0842
46,01568,Upton,MA,Worcester,42.1756,-71.6032
49,01569,Uxbridge,MA,Worcester,42.0744,-71.6329
48,01570,Webster,MA,Worcester,42.0521,-71.8486
47,01571,Dudley,MA,Worcester,42.0489,-71.8932
52,01581,Westborough,MA,Worcester,42.2679,-71.6176
54,01583,West Boylston,MA,Worcester,42.3584,-71.7838
56,01585,West Brookfield,MA,Worcester,42.2441,-72.1511
54,01586,West Millbury,MA,Worcester,42.1712,-71.8037
53,01588,Whitinsville,MA,Worcester,42.1153,-71.6644
47,01590,Sutton,MA,Worcester,42.1266,-71.7552
50,01601,Worcester,MA,Worcester,42.2626,-71.8023
50,01602,Worcester,MA,Worcester,42.2703,-71.8417
48,01603,Worcester,MA,Worcester,42.245,-71.838
50,01604,Worcester,MA,Worcester,42.2541,-71.7746
50,01605,Worcester,MA,Worcester,42.2894,-71.7888
49,01606,Worcester,MA,Worcester,42.311,-71.7958
50,01607,Worcester,MA,Worcester,42.2303,-71.7938
50,01608,Worcester,MA,Worcester,42.2624,-71.8003
50,01609,Worcester,MA,Worcester,42.2826,-71.8277
50,01610,Worcester,MA,Worcester,42.2492,-71.8108
53,01611,Cherry Valley,MA,Worcester,42.2373,-71.875
47,01612,Paxton,MA,Worcester,42.3066,-71.9202
49,01613,Worcester,MA,Worcester,42.2933,-71.802
50,01614,Worcester,MA,Worcester,42.2626,-71.8023
50,01615,Worcester,MA,Worcester,42.2626,-71.8023
50,01653,Worcester,MA,Worcester,42.3648,-71.8969
50,01655,Worcester,MA,Worcester,42.3648,-71.8969
51,01701,Framingham,MA,Middlesex,42.3007,-71.4255
51,01702,Framingham,MA,Middlesex,42.2822,-71.4339
51,01703,Framingham,MA,Middlesex,42.4464,-71.4594
51,01704,Framingham,MA,Middlesex,42.4464,-71.4594
51,01705,Framingham,MA,Middlesex,42.4464,-71.4594
46,01718,Acton,MA,Middlesex,42.4851,-71.4328
51,01719,Boxborough,MA,Middlesex,42.4884,-71.5178
46,01720,Acton,MA,Middlesex,42.4751,-71.4483
48,01721,Ashland,MA,Middlesex,42.2539,-71.4583
48,01730,Bedford,MA,Middlesex,42.4843,-71.2768
52,01731,Hanscom Afb,MA,Middlesex,42.4567,-71.2795
47,01740,Bolton,MA,Worcester,42.4365,-71.6076
49,01741,Carlisle,MA,Middlesex,42.5286,-71.3519
48,01742,Concord,MA,Middlesex,42.4567,-71.3747
49,01745,Fayville,MA,Worcester,42.2934,-71.5028
50,01746,Holliston,MA,Middlesex,42.2026,-71.4361
49,01747,Hopedale,MA,Worcester,42.1268,-71.5376
49,01748,Hopkinton,MA,Middlesex,42.219,-71.5302
47,01749,Hudson,MA,Middlesex,42.3918,-71.5609
52,01752,Marlborough,MA,Middlesex,42.3509,-71.5434
47,01754,Maynard,MA,Middlesex,42.4321,-71.455
47,01756,Mendon,MA,Worcester,42.0967,-71.5499
48,01757,Milford,MA,Worcester,42.1511,-71.5274
47,01760,Natick,MA,Middlesex,42.2875,-71.3574
49,01770,Sherborn,MA,Middlesex,42.2331,-71.3787
52,01772,Southborough,MA,Worcester,42.2939,-71.532
48,01773,Lincoln,MA,Middlesex,42.4217,-71.3137
44,01775,Stow,MA,Middlesex,42.4308,-71.515
48,01776,Sudbury,MA,Middlesex,42.3837,-71.4282
48,01778,Wayland,MA,Middlesex,42.3486,-71.3588
49,01784,Woodville,MA,Middlesex,42.2376,-71.562
47,01801,Woburn,MA,Middlesex,42.4829,-71.1574
51,01803,Burlington,MA,Middlesex,42.5089,-71.2004
51,01805,Burlington,MA,Middlesex,42.5048,-71.1956
44,01810,Andover,MA,Essex,42.6496,-71.1565
44,01812,Andover,MA,Essex,42.6472,-71.1842
47,01813,Woburn,MA,Middlesex,42.4793,-71.1523
47,01815,Woburn,MA,Middlesex,42.4793,-71.1523
50,01821,Billerica,MA,Middlesex,42.5519,-71.2518
50,01822,Billerica,MA,Middlesex,42.5584,-71.2689
51,01824,Chelmsford,MA,Middlesex,42.5911,-71.3556
47,01826,Dracut,MA,Middlesex,42.6764,-71.3186
50,01827,Dunstable,MA,Middlesex,42.6739,-71.4952
46,01830,Haverhill,MA,Essex,42.7856,-71.0721
46,01831,Haverhill,MA,Essex,42.7711,-71.1221
46,01832,Haverhill,MA,Essex,42.7792,-71.1095
47,01833,Georgetown,MA,Essex,42.7281,-70.9822
44,01834,Groveland,MA,Essex,42.753,-71.027
46,01835,Haverhill,MA,Essex,42.7528,-71.0843
44,01840,Lawrence,MA,Essex,42.708,-71.1638
44,01841,Lawrence,MA,Essex,42.7115,-71.167
44,01842,Lawrence,MA,Essex,42.707,-71.1631
45,01843,Lawrence,MA,Essex,42.6911,-71.1605
42,01844,Methuen,MA,Essex,42.728,-71.181
49,01845,North Andover,MA,Essex,42.6826,-71.109
46,01850,Lowell,MA,Middlesex,42.656,-71.3051
47,01851,Lowell,MA,Middlesex,42.6315,-71.3329
47,01852,Lowell,MA,Middlesex,42.6344,-71.2983
47,01853,Lowell,MA,Middlesex,42.6334,-71.3162
47,01854,Lowell,MA,Middlesex,42.6493,-71.3355
45,01860,Merrimac,MA,Essex,42.8346,-71.0047
56,01862,North Billerica,MA,Middlesex,42.5757,-71.2902
57,01863,North Chelmsford,MA,Middlesex,42.6347,-71.3908
54,01864,North Reading,MA,Middlesex,42.5819,-71.0947
53,01865,Nutting Lake,MA,Middlesex,42.5379,-71.2689
50,01866,Pinehurst,MA,Middlesex,42.5293,-71.2281
46,01867,Reading,MA,Middlesex,42.528,-71.109
50,01876,Tewksbury,MA,Middlesex,42.6028,-71.2232
50,01879,Tyngsboro,MA,Middlesex,42.6724,-71.4158
50,01880,Wakefield,MA,Middlesex,42.5009,-71.0685
48,01885,West Boxford,MA,Essex,42.707,-71.0639
49,01886,Westford,MA,Middlesex,42.5864,-71.4401
51,01887,Wilmington,MA,Middlesex,42.5581,-71.1723
47,01888,Woburn,MA,Middlesex,42.4793,-71.1523
54,01889,North Reading,MA,Middlesex,42.5716,-71.1096
50,01890,Winchester,MA,Middlesex,42.453,-71.1441
43,01899,Andover,MA,Essex,42.6584,-71.137
41,01901,Lynn,MA,Essex,42.4612,-70.9467
40,01902,Lynn,MA,Essex,42.4698,-70.942
41,01903,Lynn,MA,Essex,42.4668,-70.9495
41,01904,Lynn,MA,Essex,42.4889,-70.9647
41,01905,Lynn,MA,Essex,42.4694,-70.9728
43,01906,Saugus,MA,Essex,42.4633,-71.0111
47,01907,Swampscott,MA,Essex,42.4746,-70.9098
43,01908,Nahant,MA,Essex,42.4261,-70.9277
41,01910,Lynn,MA,Essex,42.4548,-70.9747
45,01913,Amesbury,MA,Essex,42.8559,-70.9367
44,01915,Beverly,MA,Essex,42.5608,-70.8759
44,01921,Boxford,MA,Essex,42.6797,-71.0114
44,01922,Byfield,MA,Essex,42.7568,-70.9351
44,01923,Danvers,MA,Essex,42.5694,-70.9425
42,01929,Essex,MA,Essex,42.6286,-70.7828
47,01930,Gloucester,MA,Essex,42.6208,-70.6721
46,01931,Gloucester,MA,Essex,42.6159,-70.662
45,01936,Hamilton,MA,Essex,42.6354,-70.8791
45,01937,Hathorne,MA,Essex,42.6354,-70.8791
44,01938,Ipswich,MA,Essex,42.6809,-70.8494
46,01940,Lynnfield,MA,Essex,42.5327,-71.0339
47,01944,Manchester,MA,Essex,42.5796,-70.7674
47,01945,Marblehead,MA,Essex,42.4984,-70.8653
45,01949,Middleton,MA,Essex,42.5942,-71.013
47,01950,Newburyport,MA,Essex,42.813,-70.8847
44,01951,Newbury,MA,Essex,42.7835,-70.8474
46,01952,Salisbury,MA,Essex,42.8507,-70.8588
44,01960,Peabody,MA,Essex,42.5326,-70.9612
44,01961,Peabody,MA,Essex,42.6354,-70.8791
52,01965,Prides Crossing,MA,Essex,42.5581,-70.8257
44,01966,Rockport,MA,Essex,42.658,-70.6194
42,01969,Rowley,MA,Essex,42.7138,-70.907
42,01970,Salem,MA,Essex,42.5151,-70.9003
42,01971,Salem,MA,Essex,42.6354,-70.8791
51,01982,South Hamilton,MA,Essex,42.6185,-70.8561
46,01983,Topsfield,MA,Essex,42.6415,-70.9488
43,01984,Wenham,MA,Essex,42.6017,-70.8786
49,01985,West Newbury,MA,Essex,42.7949,-70.9778
46,02018,Accord,MA,Plymouth,42.1745,-70.8837
49,02019,Bellingham,MA,Norfolk,42.0746,-71.4768
50,02020,Brant Rock,MA,Plymouth,42.0818,-70.6439
45,02021,Canton,MA,Norfolk,42.1645,-71.1355
47,02025,Cohasset,MA,Norfolk,42.2395,-70.8128
45,02026,Dedham,MA,Norfolk,42.2437,-71.1637
43,02027,Dedham,MA,Norfolk,42.18,-71.0892
44,02030,Dover,MA,Norfolk,42.2362,-71.2854
51,02032,East Walpole,MA,Norfolk,42.1532,-71.2179
46,02035,Foxboro,MA,Norfolk,42.0649,-71.2441
47,02038,Franklin,MA,Norfolk,42.0935,-71.4058
49,02040,Greenbush,MA,Plymouth,42.1793,-70.7495
52,02041,Green Harbor,MA,Plymouth,42.0696,-70.6491
47,02043,Hingham,MA,Plymouth,42.2245,-70.8911
47,02044,Hingham,MA,Plymouth,42.2418,-70.8898
44,02045,Hull,MA,Plymouth,42.2853,-70.8754
48,02047,Humarock,MA,Plymouth,42.1428,-70.6935
48,02048,Mansfield,MA,Bristol,42.0212,-71.2178
50,02050,Marshfield,MA,Plymouth,42.1062,-70.6993
56,02051,Marshfield Hills,MA,Plymouth,42.1512,-70.7341
47,02052,Medfield,MA,Norfolk,42.1845,-71.3048
45,02053,Medway,MA,Norfolk,42.1514,-71.4217
45,02054,Millis,MA,Norfolk,42.1669,-71.3607
44,02055,Minot,MA,Plymouth,42.2404,-70.762
46,02056,Norfolk,MA,Norfolk,42.1177,-71.3269
56,02059,North Marshfield,MA,Plymouth,42.1432,-70.7703
53,02060,North Scituate,MA,Plymouth,42.219,-70.7856
47,02061,Norwell,MA,Plymouth,42.1596,-70.8217
46,02062,Norwood,MA,Norfolk,42.1868,-71.2033
51,02065,Ocean Bluff,MA,Plymouth,42.0972,-70.6516
48,02066,Scituate,MA,Plymouth,42.2032,-70.7525
45,02067,Sharon,MA,Norfolk,42.1094,-71.1759
50,02070,Sheldonville,MA,Norfolk,42.0348,-71.387
52,02071,South Walpole,MA,Norfolk,42.0992,-71.2752
48,02072,Stoughton,MA,Norfolk,42.1253,-71.1074
46,02081,Walpole,MA,Norfolk,42.1444,-71.2544
47,02090,Westwood,MA,Norfolk,42.2148,-71.2104
47,02093,Wrentham,MA,Norfolk,42.0617,-71.3396
45,02108,Boston,MA,Suffolk,42.3576,-71.0684
43,02109,Boston,MA,Suffolk,42.36,-71.0545
45,02110,Boston,MA,Suffolk,42.3576,-71.0514
45,02111,Boston,MA,Suffolk,42.3503,-71.0629
45,02112,Boston,MA,Suffolk,42.3584,-71.0598
44,02113,Boston,MA,Suffolk,42.3657,-71.056
45,02114,Boston,MA,Suffolk,42.3611,-71.0682
45,02115,Boston,MA,Suffolk,42.3427,-71.0922
45,02116,Boston,MA,Suffolk,42.3492,-71.0768
44,02117,Boston,MA,Suffolk,42.3585,-71.058
45,02118,Boston,MA,Suffolk,42.3362,-71.0729
46,02119,Roxbury,MA,Suffolk,42.3251,-71.0953
55,02120,Roxbury Crossing,MA,Suffolk,42.3307,-71.0912
49,02121,Dorchester,MA,Suffolk,42.2973,-71.0745
49,02122,Dorchester,MA,Suffolk,42.2973,-71.0745
45,02123,Boston,MA,Suffolk,42.3389,-70.9196
56,02124,Dorchester Center,MA,Suffolk,42.2918,-71.0717
49,02125,Dorchester,MA,Suffolk,42.2973,-71.0745
47,02126,Mattapan,MA,Suffolk,42.2739,-71.0939
45,02127,Boston,MA,Suffolk,42.3347,-71.0375
45,02128,Boston,MA,Suffolk,42.3642,-71.0257
50,02129,Charlestown,MA,Suffolk,42.3778,-71.0627
52,02130,Jamaica Plain,MA,Suffolk,42.3126,-71.1115
49,02131,Roslindale,MA,Suffolk,42.2836,-71.1295
51,02132,West Roxbury,MA,Suffolk,42.2787,-71.1589
45,02133,Boston,MA,Suffolk,42.3584,-71.0598
46,02134,Allston,MA,Suffolk,42.3535,-71.1329
47,02135,Brighton,MA,Suffolk,42.3478,-71.1566
47,02136,Hyde Park,MA,Suffolk,42.254,-71.1261
47,02137,Readville,MA,Suffolk,42.2404,-71.137
49,02138,Cambridge,MA,Middlesex,42.377,-71.1256
50,02139,Cambridge,MA,Middlesex,42.3647,-71.1042
50,02140,Cambridge,MA,Middlesex,42.3932,-71.1338
50,02141,Cambridge,MA,Middlesex,42.3687,-71.0836
48,02142,Cambridge,MA,Middlesex,42.362,-71.083
51,02143,Somerville,MA,Middlesex,42.3829,-71.1028
51,02144,Somerville,MA,Middlesex,42.4003,-71.1221
51,02145,Somerville,MA,Middlesex,42.3907,-71.0929
47,02148,Malden,MA,Middlesex,42.4291,-71.0605
48,02149,Everett,MA,Middlesex,42.4112,-71.0514
46,02150,Chelsea,MA,Suffolk,42.3963,-71.0325
