29,02062,MA,42.186800,-71.203300
29,02065,MA,42.097200,-70.651600
29,02066,MA,42.203200,-70.752500
29,02067,MA,42.109400,-71.175900
29,02070,MA,42.034800,-71.387000
29,02071,MA,42.099200,-71.275200
29,02072,MA,42.125300,-71.107400
29,02081,MA,42.144400,-71.254400
29,02090,MA,42.214800,-71.210400
29,02093,MA,42.061700,-71.339600
29,02108,MA,42.357600,-71.068400
29,02109,MA,42.360000,-71.054500
29,02110,MA,42.357600,-71.051400
29,02111,MA,42.350300,-71.062900
29,02112,MA,42.358400,-71.059800
29,02113,MA,42.365700,-71.056000
29,02114,MA,42.361100,-71.068200
29,02115,MA,42.342700,-71.092200
29,02116,MA,42.349200,-71.076800
29,02117,MA,42.358500,-71.058000
29,02118,MA,42.336200,-71.072900
29,02119,MA,42.325100,-71.095300
29,02120,MA,42.330700,-71.091200
29,02121,MA,42.297300,-71.074500
29,02122,MA,42.297300,-71.074500
29,02123,MA,42.338900,-70.919600
29,02124,MA,42.291800,-71.071700
29,02125,MA,42.297300,-71.074500
29,02126,MA,42.273900,-71.093900
29,02127,MA,42.334700,-71.037500
29,02128,MA,42.364200,-71.025700
29,02129,MA,42.377800,-71.062700
29,02130,MA,42.312600,-71.111500
29,02131,MA,42.283600,-71.129500
29,02132,MA,42.278700,-71.158900
29,02133,MA,42.358400,-71.059800
29,02134,MA,42.353500,-71.132900
29,02135,MA,42.347800,-71.156600
29,02136,MA,42.254000,-71.126100
29,02137,MA,42.240400,-71.137000
29,02138,MA,42.377000,-71.125600
29,02139,MA,42.364700,-71.104200
29,02140,MA,42.393200,-71.133800
29,02141,MA,42.368700,-71.083600
29,02142,MA,42.362000,-71.083000
29,02143,MA,42.382900,-71.102800
29,02144,MA,42.400300,-71.122100
29,02145,MA,42.390700,-71.092900
29,02148,MA,42.429100,-71.060500
29,02149,MA,42.411200,-71.051400
29,02150,MA,42.396300,-71.032500
29,02151,MA,42.413800,-71.005200
29,02152,MA,42.376300,-70.980000
29,02153,MA,42.418400,-71.106200
29,02155,MA,42.417300,-71.108700
29,02156,MA,42.422300,-71.132800
29,02163,MA,42.325300,-71.112200
29,02169,MA,42.249100,-70.997800
29,02170,MA,42.267100,-71.018600
29,02171,MA,42.282500,-71.024100
29,02176,MA,42.458100,-71.063200
29,02180,MA,42.482800,-71.097800
29,02184,MA,42.209300,-70.996300
29,02185,MA,42.180000,-71.089200
29,02186,MA,42.253700,-71.077100
29,02187,MA,42.266800,-71.071700
29,02188,MA,42.211300,-70.958200
29,02189,MA,42.214000,-70.920300
29,02190,MA,42.175100,-70.949500
29,02191,MA,42.245900,-70.946700
29,02196,MA,42.358400,-71.059800
29,02199,MA,42.347900,-71.082500
29,02201,MA,42.358400,-71.059800
29,02203,MA,42.361500,-71.060400
29,02204,MA,42.338900,-70.919600
29,02205,MA,42.350300,-71.053900
29,02206,MA,42.338900,-70.919600
29,02210,MA,42.348900,-71.046500
29,02211,MA,42.358400,-71.059800
29,02212,MA,42.358400,-71.059800
29,02215,MA,42.347100,-71.102700
29,02217,MA,42.338900,-70.919600
29,02222,MA,42.364400,-71.063300
29,02238,MA,42.375100,-71.105600
29,02241,MA,42.358400,-71.059800
29,02266,MA,42.358400,-71.059800
29,02269,MA,42.252900,-71.002300
29,02283,MA,42.338900,-70.919600
29,02284,MA,42.338900,-70.919600
29,02293,MA,42.358400,-71.059800
29,02297,MA,42.358400,-71.059800
29,02298,MA,42.382300,-71.032300
29,02301,MA,42.079400,-71.040000
29,02302,MA,42.084700,-71.000200
29,02303,MA,42.083400,-71.018400
29,02304,MA,42.083400,-71.018400
29,02305,MA,42.083400,-71.018400
29,02322,MA,42.125800,-71.043700
29,02324,MA,41.977300,-70.972300
29,02325,MA,41.987300,-70.972800
29,02327,MA,42.040700,-70.827200
29,02330,MA,41.888300,-70.767800
29,02331,MA,41.970500,-70.701400
29,02332,MA,42.039900,-70.716300
29,02333,MA,42.031500,-70.945000
29,02334,MA,42.023500,-71.132400
29,02337,MA,42.009800,-70.962000
29,02338,MA,42.000200,-70.844800
29,02339,MA,42.121400,-70.857000
29,02340,MA,42.113700,-70.816100
29,02341,MA,42.061600,-70.865100
29,02343,MA,42.146400,-71.008300
29,02344,MA,41.893200,-70.911200
29,02345,MA,41.888200,-70.581000
29,02346,MA,41.888400,-70.893000
29,02347,MA,41.837400,-70.958200
29,02348,MA,41.845900,-70.949500
29,02349,MA,41.893200,-70.911200
29,02350,MA,42.018500,-70.847500
29,02351,MA,42.116700,-70.954300
29,02355,MA,41.916900,-70.801300
29,02356,MA,42.059000,-71.112300
29,02357,MA,42.064500,-71.087100
29,02358,MA,42.093200,-70.792500
29,02359,MA,42.062100,-70.804400
29,02360,MA,41.910400,-70.642000
29,02361,MA,41.970500,-70.701400
29,02362,MA,41.958400,-70.667300
29,02364,MA,41.995000,-70.741000
29,02366,MA,41.850100,-70.704400
29,02367,MA,41.965500,-70.804600
29,02368,MA,42.173600,-71.051400
29,02370,MA,42.129300,-70.913300
29,02375,MA,42.025700,-71.098800
29,02379,MA,42.025500,-71.016100
29,02381,MA,41.931600,-70.561100
29,02382,MA,42.081600,-70.938100
29,02420,MA,42.456300,-71.216700
29,02421,MA,42.442600,-71.226500
29,02445,MA,42.325900,-71.134100
29,02446,MA,42.343100,-71.123000
29,02447,MA,42.332900,-71.116200
29,02451,MA,42.398600,-71.245100
29,02452,MA,42.394300,-71.218000
29,02453,MA,42.365400,-71.231700
29,02454,MA,42.356700,-71.250500
29,02455,MA,42.362100,-71.205500
29,02456,MA,42.446400,-71.459400
29,02457,MA,42.180000,-71.089200
29,02458,MA,42.352800,-71.187500
29,02459,MA,42.334100,-71.183300
29,02460,MA,42.352000,-71.208400
29,02461,MA,42.316800,-71.208400
29,02462,MA,42.329900,-71.256200
29,02464,MA,42.312900,-71.219500
29,02465,MA,42.349200,-71.226700
29,02466,MA,42.344100,-71.248000
29,02467,MA,42.316400,-71.161200
29,02468,MA,42.327100,-71.231500
29,02471,MA,42.370900,-71.182800
29,02472,MA,42.370000,-71.177300
29,02474,MA,42.420200,-71.156500
29,02475,MA,42.420400,-71.180100
29,02476,MA,42.416200,-71.175200
29,02477,MA,42.370900,-71.182800
29,02478,MA,42.395900,-71.178700
29,02479,MA,42.387600,-71.182800
